id,name,subClass,class,quality
86695,Eternal Blossom Robes,Leather,Armor,Epic
86696,Eternal Blossom Legwraps,Leather,Armor,Epic
86697,Eternal Blossom Helm,Leather,Armor,Epic
86698,Eternal Blossom Handwraps,Leather,Armor,Epic
86699,Guardian Serpent Mantle,Cloth,Armor,Epic
86700,Guardian Serpent Robes,Cloth,Armor,Epic
86701,Guardian Serpent Legwraps,Cloth,Armor,Epic
86702,Guardian Serpent Cowl,Cloth,Armor,Epic
86703,Guardian Serpent Handwraps,Cloth,Armor,Epic
86704,Guardian Serpent Gloves,Cloth,Armor,Epic
86705,Guardian Serpent Hood,Cloth,Armor,Epic
86706,Guardian Serpent Leggings,Cloth,Armor,Epic
86707,Guardian Serpent Raiment,Cloth,Armor,Epic
86708,Guardian Serpent Shoulderguards,Cloth,Armor,Epic
86709,Sha-Skin Gloves,Cloth,Armor,Epic
86710,Sha-Skin Hood,Cloth,Armor,Epic
86711,Sha-Skin Leggings,Cloth,Armor,Epic
86712,Sha-Skin Robes,Cloth,Armor,Epic
86713,Sha-Skin Mantle,Cloth,Armor,Epic
86714,Mantle of the Burning Scroll,Cloth,Armor,Epic
86715,Robes of the Burning Scroll,Cloth,Armor,Epic
86716,Leggings of the Burning Scroll,Cloth,Armor,Epic
86717,Hood of the Burning Scroll,Cloth,Armor,Epic
86718,Gloves of the Burning Scroll,Cloth,Armor,Epic
86719,Eternal Blossom Tunic,Leather,Armor,Epic
86720,Eternal Blossom Handguards,Leather,Armor,Epic
86721,Eternal Blossom Headguard,Leather,Armor,Epic
86722,Eternal Blossom Breeches,Leather,Armor,Epic
86723,Eternal Blossom Shoulderguards,Leather,Armor,Epic
86724,Red Crane Shoulderguards,Leather,Armor,Epic
86725,Red Crane Legguards,Leather,Armor,Epic
86726,Red Crane Crown,Leather,Armor,Epic
86727,Red Crane Gauntlets,Leather,Armor,Epic
86728,Red Crane Chestguard,Leather,Armor,Epic
86729,Red Crane Handwraps,Leather,Armor,Epic
86730,Red Crane Helm,Leather,Armor,Epic
86731,Red Crane Legwraps,Leather,Armor,Epic
86732,Red Crane Vest,Leather,Armor,Epic
86733,Red Crane Mantle,Leather,Armor,Epic
86734,Red Crane Tunic,Leather,Armor,Epic
86735,Red Crane Grips,Leather,Armor,Epic
86736,Red Crane Headpiece,Leather,Armor,Epic
86737,Red Crane Leggings,Leather,Armor,Epic
86738,Red Crane Spaulders,Leather,Armor,Epic
86739,Beads of the Mogu'shi,Miscellaneous,Armor,Epic
86740,Stonemaw Armguards,Mail,Armor,Epic
86741,Dagger of the Seven Stars,Dagger,Weapon,Epic
86742,Jasper Clawfeet,Plate,Armor,Epic
86743,Stoneflesh Leggings,Leather,Armor,Epic
86744,Heavenly Jade Greatboots,Plate,Armor,Epic
86745,Sixteen-Fanged Crown,Mail,Armor,Epic
86746,Stonebound Cinch,Leather,Armor,Epic
86747,Jade Dust Leggings,Cloth,Armor,Epic
86748,Cape of Three Lanterns,Cloth,Armor,Epic
86749,Wildfire Worldwalkers,Mail,Armor,Epic
86750,Tomb Raider's Girdle,Leather,Armor,Epic
86751,Bracers of Six Oxen,Plate,Armor,Epic
86752,Nullification Greathelm,Plate,Armor,Epic
86753,Cloak of Peacock Feathers,Cloth,Armor,Epic
86754,Amulet of Seven Curses,Miscellaneous,Armor,Epic
86755,Chain of Shadow,Mail,Armor,Epic
86756,Legplates of Sagacious Shadows,Plate,Armor,Epic
86757,Hood of Cursed Dreams,Leather,Armor,Epic
86758,Imperial Ghostbinder's Robes,Cloth,Armor,Epic
86759,Soulgrasp Choker,Miscellaneous,Armor,Epic
86760,Sollerets of Spirit Splitting,Plate,Armor,Epic
86761,Fetters of Death,Mail,Armor,Epic
86762,"Gara'kal, Fist of the Spiritbinder",Fist Weapon,Weapon,Epic
86763,Netherrealm Shoulderpads,Leather,Armor,Epic
86764,Eye of the Ancient Spirit,Shield,Armor,Epic
86765,Sandals of the Severed Soul,Cloth,Armor,Epic
86766,Bindings of Ancient Spirits,Plate,Armor,Epic
86767,Circuit of the Frail Soul,Miscellaneous,Armor,Epic
86768,Spaulders of the Divided Mind,Leather,Armor,Epic
86769,Leggings of Imprisoned Will,Mail,Armor,Epic
86770,Shadowsummoner Spaulders,Cloth,Armor,Epic
86771,Jade Charioteer Figurine,Miscellaneous,Armor,Epic
86772,Jade Bandit Figurine,Miscellaneous,Armor,Epic
86773,Jade Magistrate Figurine,Miscellaneous,Armor,Epic
86774,Jade Courtesan Figurine,Miscellaneous,Armor,Epic
86775,Jade Warlord Figurine,Miscellaneous,Armor,Epic
86776,Amulet of the Hidden Kings,Miscellaneous,Armor,Epic
86777,"Screaming Tiger, Qiang's Unbreakable Polearm",Polearm,Weapon,Epic
86778,"Steelskin, Qiang's Impervious Shield",Shield,Armor,Epic
86779,Breastplate of the Kings' Guard,Plate,Armor,Epic
86780,Shoulderguards of the Unflanked,Plate,Armor,Epic
86781,Subetai's Pillaging Leggings,Mail,Armor,Epic
86782,Arrow Breaking Windcloak,Cloth,Armor,Epic
86783,Zian's Choker of Coalesced Shadow,Miscellaneous,Armor,Epic
86784,Meng's Treads of Insanity,Mail,Armor,Epic
86785,Girdle of Delirious Visions,Plate,Armor,Epic
86786,Bracers of Dark Thoughts,Leather,Armor,Epic
86787,Undying Shadow Grips,Cloth,Armor,Epic
86788,Hood of Blind Eyes,Cloth,Armor,Epic
86789,"Elegion, the Fanged Crescent",Axe,Weapon,Epic
86790,Vial of Dragon's Blood,Miscellaneous,Armor,Epic
86791,Bottle of Infinite Stars,Miscellaneous,Armor,Epic
86792,Light of the Cosmos,Miscellaneous,Armor,Epic
86793,Star-Stealer Waistguard,Plate,Armor,Epic
86794,Starcrusher Gauntlets,Plate,Armor,Epic
86795,Chestguard of Total Annihilation,Leather,Armor,Epic
86796,Torch of the Celestial Spark,Wand,Weapon,Epic
86797,Phasewalker Striders,Leather,Armor,Epic
86798,Orbital Belt,Cloth,Armor,Epic
86799,Starshatter,Sword,Weapon,Epic
86800,Shoulders of Empyreal Focus,Mail,Armor,Epic
86801,"Fang Kung, Spark of Titans",Bow,Weapon,Epic
86802,Lei Shen's Final Orders,Miscellaneous,Armor,Epic
86803,Jang-xi's Devastating Legplates,Plate,Armor,Epic
86804,Crown of Opportunistic Strikes,Leather,Armor,Epic
86805,Qin-xi's Polarizing Seal,Miscellaneous,Armor,Epic
86806,"Tihan, Scepter of the Sleeping Emperor",Mace,Weapon,Epic
86807,Spaulders of the Emperor's Rage,Plate,Armor,Epic
86808,Magnetized Leggings,Leather,Armor,Epic
86809,Hood of Focused Energy,Cloth,Armor,Epic
86810,Worldwaker Cabochon,Miscellaneous,Armor,Epic
86811,Boots of the Still Breath,Leather,Armor,Epic
86812,Hisek's Chrysanthemum Cape,Cloth,Armor,Epic
86813,Vizier's Ruby Signet,Miscellaneous,Armor,Epic
86814,Fragment of Fear Made Flesh,Miscellaneous,Armor,Epic
86815,Attenuating Bracers,Cloth,Armor,Epic
86816,Chestplate of the Forbidden Tower,Plate,Armor,Epic
86817,Gauntlets of Undesired Gifts,Leather,Armor,Epic
86818,Mail of Screaming Secrets,Mail,Armor,Epic
86819,Gloves of Grasping Claws,Cloth,Armor,Epic
86820,Ring of the Bladed Tempest,Miscellaneous,Armor,Epic
86821,Bracers of Unseen Strikes,Leather,Armor,Epic
86822,Waistplate of Overwhelming Assault,Plate,Armor,Epic
86823,Windblade Talons,Plate,Armor,Epic
86824,Choker of the Unleashed Storm,Miscellaneous,Armor,Epic
86825,Boots of the Blowing Wind,Cloth,Armor,Epic
86826,Bracers of Tempestuous Fury,Mail,Armor,Epic
86827,Drape of Gathering Clouds,Cloth,Armor,Epic
86828,Twisting Wind Bracers,Cloth,Armor,Epic
86829,Tornado-Summoning Censer,Miscellaneous,Armor,Epic
86830,Ring of the Shattered Shell,Miscellaneous,Armor,Epic
86831,Legbreaker Greatcloak,Cloth,Armor,Epic
86832,Garalon's Hollow Skull,Plate,Armor,Epic
86833,Grips of the Leviathan,Mail,Armor,Epic
86834,Bonebreaker Gauntlets,Leather,Armor,Epic
86835,Necklace of Congealed Weaknesses,Miscellaneous,Armor,Epic
86836,Sandals of the Unbidden,Cloth,Armor,Epic
86837,Grasps of Panic,Plate,Armor,Epic
86838,Robes of Eighty Lights,Leather,Armor,Epic
86839,Xaril's Hood of Intoxicating Vapors,Cloth,Armor,Epic
86840,Stormwake Mistcloak,Cloth,Armor,Epic
86841,Shining Cicada Bracers,Cloth,Armor,Epic
86842,Luminescent Firefly Wristguards,Mail,Armor,Epic
86843,Smooth Beetle Wristbands,Leather,Armor,Epic
86844,Gleaming Moth Cuffs,Cloth,Armor,Epic
86845,Pearlescent Butterfly Wristbands,Leather,Armor,Epic
86846,Inlaid Cricket Bracers,Plate,Armor,Epic
86847,Jagged Hornet Bracers,Mail,Armor,Epic
86848,Serrated Wasp Bracers,Plate,Armor,Epic
86849,Plated Locust Bracers,Plate,Armor,Epic
86850,Darting Damselfly Cuffs,Cloth,Armor,Epic
86851,Painful Thorned Ring,Miscellaneous,Armor,Epic
86852,Impaling Treads,Plate,Armor,Epic
86853,Cloak of Raining Blades,Cloth,Armor,Epic
86854,Articulated Legplates,Plate,Armor,Epic
86855,Wingslasher Pauldrons,Mail,Armor,Epic
86856,Korven's Amber-Sealed Beetle,Miscellaneous,Armor,Epic
86857,Belt of Malleable Amber,Cloth,Armor,Epic
86858,Seal of the Profane,Miscellaneous,Armor,Epic
86859,Treads of Deadly Secretions,Leather,Armor,Epic
86860,Shoulderpads of Misshapen Life,Plate,Armor,Epic
86861,Monstrous Stompers,Mail,Armor,Epic
86862,Un'sok's Amber Scalpel,Dagger,Weapon,Epic
86863,Scimitar of Seven Stars,Sword,Weapon,Epic
86864,Claws of Shek'zeer,Fist Weapon,Weapon,Epic
86865,"Kri'tak, Imperial Scepter of the Swarm",Mace,Weapon,Epic
86866,Crown of the Doomed Empress,Mail,Armor,Epic
86867,Leggings of Shadow Infestation,Cloth,Armor,Epic
86868,Bracers of Defiled Earth,Plate,Armor,Epic
86869,Regail's Band of the Endless,Miscellaneous,Armor,Epic
86870,Deepwater Greatboots,Plate,Armor,Epic
86871,Shackle of Eversparks,Miscellaneous,Armor,Epic
86872,Kaolan's Withering Necklace,Miscellaneous,Armor,Epic
86873,Watersoul Signet,Miscellaneous,Armor,Epic
86874,Cloak of Overwhelming Corruption,Cloth,Armor,Epic
86875,Cuffs of the Corrupted Waters,Cloth,Armor,Epic
86876,Casque of Expelled Corruption,Plate,Armor,Epic
86877,Lightning Prisoner's Boots,Mail,Armor,Epic
86878,Asani's Uncleansed Sandals,Leather,Armor,Epic
86879,"Gao-Rei, Staff of the Legendary Protector",Staff,Weapon,Epic
86880,Dread Shadow Ring,Miscellaneous,Armor,Epic
86881,Stuff of Nightmares,Miscellaneous,Armor,Epic
86882,Sunwrought Mail Hauberk,Mail,Armor,Epic
86883,Daybreak Drape,Cloth,Armor,Epic
86884,Belt of Embodied Terror,Cloth,Armor,Epic
86885,Spirits of the Sun,Miscellaneous,Armor,Epic
86886,"Loshan, Terror Incarnate",Sword,Weapon,Epic
86887,Sollerets of Instability,Plate,Armor,Epic
86888,Sandals of the Blackest Night,Cloth,Armor,Epic
86889,"Taoren, the Soul Burner",Gun,Weapon,Epic
86890,Terror in the Mists,Miscellaneous,Armor,Epic
86891,Cuirass of the Animated Protector,Plate,Armor,Epic
86892,Robes of the Unknown Fear,Cloth,Armor,Epic
86893,"Jin'ya, Orb of the Waterspeaker",Staff,Weapon,Epic
86894,Darkmist Vortex,Miscellaneous,Armor,Epic
86895,Healer's Belt of Final Winter,Cloth,Armor,Epic
86896,Invoker's Belt of Final Winter,Cloth,Armor,Epic
86897,Sorcerer's Belt of Final Winter,Cloth,Armor,Epic
86898,Weaver's Cord of Eternal Autumn,Leather,Armor,Epic
86899,Stalker's Cord of Eternal Autumn,Leather,Armor,Epic
86900,Binder's Chain of Unending Summer,Mail,Armor,Epic
86901,Ranger's Chain of Unending Summer,Mail,Armor,Epic
86902,Mender's Girdle of Endless Spring,Plate,Armor,Epic
86903,Protector's Girdle of Endless Spring,Plate,Armor,Epic
86904,Patroller's Girdle of Endless Spring,Plate,Armor,Epic
86905,"Shin'ka, Execution of Dominion",Axe,Weapon,Epic
86906,"Kilrak, Jaws of Terror",Sword,Weapon,Epic
86907,Essence of Terror,Miscellaneous,Armor,Epic
86908,Dreadwoven Leggings of Failure,Cloth,Armor,Epic
86909,Regail's Crackling Dagger,Dagger,Weapon,Epic
86910,Spiritsever,Dagger,Weapon,Epic
86911,Robes of Torn Nightmares,Cloth,Armor,Epic
86912,Clutches of Dying Hope,Leather,Armor,Epic
86913,Breastplate of the Lost Catacomb,Plate,Armor,Epic
86914,Gauntlets of the Lost Catacomb,Plate,Armor,Epic
86915,Helmet of the Lost Catacomb,Plate,Armor,Epic
86916,Greaves of the Lost Catacomb,Plate,Armor,Epic
86917,Pauldrons of the Lost Catacomb,Plate,Armor,Epic
86918,Chestguard of the Lost Catacomb,Plate,Armor,Epic
86919,Handguards of the Lost Catacomb,Plate,Armor,Epic
86920,Faceguard of the Lost Catacomb,Plate,Armor,Epic
86921,Legguards of the Lost Catacomb,Plate,Armor,Epic
86922,Shoulderguards of the Lost Catacomb,Plate,Armor,Epic
86923,Eternal Blossom Raiment,Leather,Armor,Epic
86924,Eternal Blossom Grips,Leather,Armor,Epic
86925,Eternal Blossom Headpiece,Leather,Armor,Epic
86926,Eternal Blossom Legguards,Leather,Armor,Epic
86927,Eternal Blossom Spaulders,Leather,Armor,Epic
86928,Eternal Blossom Handwraps,Leather,Armor,Epic
86929,Eternal Blossom Helm,Leather,Armor,Epic
86930,Eternal Blossom Legwraps,Leather,Armor,Epic
86931,Eternal Blossom Robes,Leather,Armor,Epic
86932,Eternal Blossom Mantle,Leather,Armor,Epic
86933,Eternal Blossom Gloves,Leather,Armor,Epic
86934,Eternal Blossom Cover,Leather,Armor,Epic
86935,Eternal Blossom Leggings,Leather,Armor,Epic
86936,Eternal Blossom Vestment,Leather,Armor,Epic
86937,Eternal Blossom Shoulderwraps,Leather,Armor,Epic
86938,Eternal Blossom Tunic,Leather,Armor,Epic
86939,Eternal Blossom Handguards,Leather,Armor,Epic
86940,Eternal Blossom Headguard,Leather,Armor,Epic
86941,Eternal Blossom Breeches,Leather,Armor,Epic
86942,Eternal Blossom Shoulderguards,Leather,Armor,Epic
86943,Boots of the Still Breath,Leather,Armor,Epic
86944,Articulated Legplates,Plate,Armor,Epic
86945,Hisek's Chrysanthemum Cape,Cloth,Armor,Epic
86946,Vizier's Ruby Signet,Miscellaneous,Armor,Epic
86947,Gloves of Grasping Claws,Cloth,Armor,Epic
86948,Attenuating Bracers,Cloth,Armor,Epic
86949,Fragment of Fear Made Flesh,Miscellaneous,Armor,Epic
86950,Gauntlets of Undesired Gifts,Leather,Armor,Epic
86951,Mail of Screaming Secrets,Mail,Armor,Epic
86952,Chestplate of the Forbidden Tower,Plate,Armor,Epic
86953,Choker of the Unleashed Storm,Miscellaneous,Armor,Epic
86954,Bracers of Unseen Strikes,Leather,Armor,Epic
86955,Waistplate of Overwhelming Assault,Plate,Armor,Epic
86956,Windblade Talons,Plate,Armor,Epic
86957,Ring of the Bladed Tempest,Miscellaneous,Armor,Epic
86958,Twisting Wind Bracers,Cloth,Armor,Epic
86959,Boots of the Blowing Wind,Cloth,Armor,Epic
86960,Tornado-Summoning Censer,Miscellaneous,Armor,Epic
86961,Drape of Gathering Clouds,Cloth,Armor,Epic
86962,Bracers of Tempestuous Fury,Mail,Armor,Epic
86963,Legbreaker Greatcloak,Cloth,Armor,Epic
86964,Bonebreaker Gauntlets,Leather,Armor,Epic
86965,Grips of the Leviathan,Mail,Armor,Epic
86966,Garalon's Hollow Skull,Plate,Armor,Epic
86967,Necklace of Congealed Weaknesses,Miscellaneous,Armor,Epic
86968,Ring of the Shattered Shell,Miscellaneous,Armor,Epic
86969,Sandals of the Unbidden,Cloth,Armor,Epic
86970,Xaril's Hood of Intoxicating Vapors,Cloth,Armor,Epic
86971,Stormwake Mistcloak,Cloth,Armor,Epic
86972,Robes of Eighty Lights,Leather,Armor,Epic
86973,Grasps of Panic,Plate,Armor,Epic
86974,Painful Thorned Ring,Miscellaneous,Armor,Epic
86975,Robes of Torn Nightmares,Cloth,Armor,Epic
86976,Korven's Amber-Sealed Beetle,Miscellaneous,Armor,Epic
86977,Clutches of Dying Hope,Leather,Armor,Epic
86978,Wingslasher Pauldrons,Mail,Armor,Epic
86979,Impaling Treads,Plate,Armor,Epic
86980,Cloak of Raining Blades,Cloth,Armor,Epic
86981,Belt of Malleable Amber,Cloth,Armor,Epic
86982,Seal of the Profane,Miscellaneous,Armor,Epic
86983,Un'sok's Amber Scalpel,Dagger,Weapon,Epic
86984,Treads of Deadly Secretions,Leather,Armor,Epic
86985,Monstrous Stompers,Mail,Armor,Epic
86986,Shoulderpads of Misshapen Life,Plate,Armor,Epic
86987,Scimitar of Seven Stars,Sword,Weapon,Epic
86988,Claws of Shek'zeer,Fist Weapon,Weapon,Epic
86989,Leggings of Shadow Infestation,Cloth,Armor,Epic
86990,"Kri'tak, Imperial Scepter of the Swarm",Mace,Weapon,Epic
86991,Crown of the Doomed Empress,Mail,Armor,Epic
86992,Shining Cicada Bracers,Cloth,Armor,Epic
86993,Darting Damselfly Cuffs,Cloth,Armor,Epic
86994,Gleaming Moth Cuffs,Cloth,Armor,Epic
86995,Smooth Beetle Wristbands,Leather,Armor,Epic
86996,Pearlescent Butterfly Wristbands,Leather,Armor,Epic
86997,Jagged Hornet Bracers,Mail,Armor,Epic
86998,Luminescent Firefly Wristguards,Mail,Armor,Epic
86999,Inlaid Cricket Bracers,Plate,Armor,Epic
87000,Plated Locust Bracers,Plate,Armor,Epic
87001,Serrated Wasp Bracers,Plate,Armor,Epic
87002,Yaungol Slayer's Tunic,Mail,Armor,Epic
87003,Yaungol Slayer's Gloves,Mail,Armor,Epic
87004,Yaungol Slayer's Headguard,Mail,Armor,Epic
87005,Yaungol Slayer's Legguards,Mail,Armor,Epic
87006,Yaungol Slayer's Spaulders,Mail,Armor,Epic
87007,Gloves of the Burning Scroll,Cloth,Armor,Epic
87008,Hood of the Burning Scroll,Cloth,Armor,Epic
87009,Leggings of the Burning Scroll,Cloth,Armor,Epic
87010,Robes of the Burning Scroll,Cloth,Armor,Epic
87011,Mantle of the Burning Scroll,Cloth,Armor,Epic
87012,Dagger of the Seven Stars,Dagger,Weapon,Epic
87013,Stoneflesh Leggings,Leather,Armor,Epic
87014,Stonemaw Armguards,Mail,Armor,Epic
87015,Jasper Clawfeet,Plate,Armor,Epic
87016,Beads of the Mogu'shi,Miscellaneous,Armor,Epic
87017,Jade Dust Leggings,Cloth,Armor,Epic
87018,Cape of Three Lanterns,Cloth,Armor,Epic
87019,Stonebound Cinch,Leather,Armor,Epic
87020,Sixteen-Fanged Crown,Mail,Armor,Epic
87021,Heavenly Jade Greatboots,Plate,Armor,Epic
87022,Tomb Raider's Girdle,Leather,Armor,Epic
87023,Wildfire Worldwalkers,Mail,Armor,Epic
87024,Nullification Greathelm,Plate,Armor,Epic
87025,Bracers of Six Oxen,Plate,Armor,Epic
87026,Cloak of Peacock Feathers,Cloth,Armor,Epic
87027,Imperial Ghostbinder's Robes,Cloth,Armor,Epic
87028,Amulet of Seven Curses,Miscellaneous,Armor,Epic
87029,Hood of Cursed Dreams,Leather,Armor,Epic
87030,Chain of Shadow,Mail,Armor,Epic
87031,Legplates of Sagacious Shadows,Plate,Armor,Epic
87032,"Gara'kal, Fist of the Spiritbinder",Fist Weapon,Weapon,Epic
87033,Netherrealm Shoulderpads,Leather,Armor,Epic
87034,Fetters of Death,Mail,Armor,Epic
87035,Sollerets of Spirit Splitting,Plate,Armor,Epic
87036,Soulgrasp Choker,Miscellaneous,Armor,Epic
87037,Sandals of the Severed Soul,Cloth,Armor,Epic
87038,Shadowsummoner Spaulders,Cloth,Armor,Epic
87039,Eye of the Ancient Spirit,Shield,Armor,Epic
87040,Circuit of the Frail Soul,Miscellaneous,Armor,Epic
87041,Spaulders of the Divided Mind,Leather,Armor,Epic
87042,Leggings of Imprisoned Will,Mail,Armor,Epic
87043,Bindings of Ancient Spirits,Plate,Armor,Epic
87044,Arrow Breaking Windcloak,Cloth,Armor,Epic
87045,Amulet of the Hidden Kings,Miscellaneous,Armor,Epic
87046,"Screaming Tiger, Qiang's Unbreakable Polearm",Polearm,Weapon,Epic
87047,Subetai's Pillaging Leggings,Mail,Armor,Epic
87048,Breastplate of the Kings' Guard,Plate,Armor,Epic
87049,Shoulderguards of the Unflanked,Plate,Armor,Epic
87050,"Steelskin, Qiang's Impervious Shield",Shield,Armor,Epic
87051,Hood of Blind Eyes,Cloth,Armor,Epic
87052,Undying Shadow Grips,Cloth,Armor,Epic
87053,Zian's Choker of Coalesced Shadow,Miscellaneous,Armor,Epic
87054,Bracers of Dark Thoughts,Leather,Armor,Epic
87055,Meng's Treads of Insanity,Mail,Armor,Epic
87056,Girdle of Delirious Visions,Plate,Armor,Epic
87057,Bottle of Infinite Stars,Miscellaneous,Armor,Epic
87058,Chestguard of Total Annihilation,Leather,Armor,Epic
87059,Starcrusher Gauntlets,Plate,Armor,Epic
87060,Star-Stealer Waistguard,Plate,Armor,Epic
87061,Starshatter,Sword,Weapon,Epic
87062,"Elegion, the Fanged Crescent",Axe,Weapon,Epic
87063,Vial of Dragon's Blood,Miscellaneous,Armor,Epic
87064,Orbital Belt,Cloth,Armor,Epic
87065,Light of the Cosmos,Miscellaneous,Armor,Epic
87066,Torch of the Celestial Spark,Wand,Weapon,Epic
87067,Phasewalker Striders,Leather,Armor,Epic
87068,Shoulders of Empyreal Focus,Mail,Armor,Epic
87069,"Fang Kung, Spark of Titans",Bow,Weapon,Epic
87070,Crown of Opportunistic Strikes,Leather,Armor,Epic
87071,Jang-xi's Devastating Legplates,Plate,Armor,Epic
87072,Lei Shen's Final Orders,Miscellaneous,Armor,Epic
87073,Hood of Focused Energy,Cloth,Armor,Epic
87074,"Tihan, Scepter of the Sleeping Emperor",Mace,Weapon,Epic
87075,Qin-xi's Polarizing Seal,Miscellaneous,Armor,Epic
87076,Worldwaker Cabochon,Miscellaneous,Armor,Epic
87077,Magnetized Leggings,Leather,Armor,Epic
87078,Spaulders of the Emperor's Rage,Plate,Armor,Epic
87079,Jade Bandit Figurine,Miscellaneous,Armor,Epic
87080,Jade Magistrate Figurine,Miscellaneous,Armor,Epic
87081,Jade Courtesan Figurine,Miscellaneous,Armor,Epic
87082,Jade Charioteer Figurine,Miscellaneous,Armor,Epic
87083,Jade Warlord Figurine,Miscellaneous,Armor,Epic
87084,Red Crane Tunic,Leather,Armor,Epic
87085,Red Crane Grips,Leather,Armor,Epic
87086,Red Crane Headpiece,Leather,Armor,Epic
87087,Red Crane Leggings,Leather,Armor,Epic
87088,Red Crane Spaulders,Leather,Armor,Epic
87089,Red Crane Handwraps,Leather,Armor,Epic
87090,Red Crane Helm,Leather,Armor,Epic
87091,Red Crane Legwraps,Leather,Armor,Epic
87092,Red Crane Vest,Leather,Armor,Epic
87093,Red Crane Mantle,Leather,Armor,Epic
87094,Red Crane Chestguard,Leather,Armor,Epic
87095,Red Crane Gauntlets,Leather,Armor,Epic
87096,Red Crane Crown,Leather,Armor,Epic
87097,Red Crane Legguards,Leather,Armor,Epic
87098,Red Crane Shoulderguards,Leather,Armor,Epic
87099,White Tiger Battleplate,Plate,Armor,Epic
87100,White Tiger Gauntlets,Plate,Armor,Epic
87101,White Tiger Helmet,Plate,Armor,Epic
87102,White Tiger Legplates,Plate,Armor,Epic
87103,White Tiger Pauldrons,Plate,Armor,Epic
87104,White Tiger Breastplate,Plate,Armor,Epic
87105,White Tiger Gloves,Plate,Armor,Epic
87106,White Tiger Headguard,Plate,Armor,Epic
87107,White Tiger Greaves,Plate,Armor,Epic
